block,browser_codename,browser_name,browser_version,condition,correct_response,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,queryParams_batchId,queryParams_generalMultiple,response,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,stim,system_os
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,2962,730,1280,24,800,24,0,23,1280,pillage-town,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1569,730,1280,24,800,24,0,23,1280,thought-mind,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1462,730,1280,24,800,24,0,23,1280,shallow-deep,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1120,730,1280,24,800,24,0,23,1280,thoughf-mand,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1149,730,1280,24,800,24,0,23,1280,neibon-thread,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,3049,730,1280,24,800,24,0,23,1280,hallow-deep,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1090,730,1280,24,800,24,0,23,1280,moon-star,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1258,730,1280,24,800,24,0,23,1280,fruit-apple,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1340,730,1280,24,800,24,0,23,1280,slay-work,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1423,730,1280,24,800,24,0,23,1280,large-smipo,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1546,730,1280,24,800,24,0,23,1280,porry-cent,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,2051,730,1280,24,800,24,0,23,1280,stout-apple,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1205,730,1280,24,800,24,0,23,1280,eas-jood,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1417,730,1280,24,800,24,0,23,1280,chorch-steeble,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,860,730,1280,24,800,24,0,23,1280,eat-food,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1430,730,1280,24,800,24,0,23,1280,peg-yolk,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1167,730,1280,24,800,24,0,23,1280,ace-snow,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1918,730,1280,24,800,24,0,23,1280,bosh-water,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1236,730,1280,24,800,24,0,23,1280,nirey-south,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1015,730,1280,24,800,24,0,23,1280,pain-hurt,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1279,730,1280,24,800,24,0,23,1280,browt-smice,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,2572,730,1280,24,800,24,0,23,1280,cabbage-lottir,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,2378,730,1280,24,800,24,0,23,1280,eable-wird,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1377,730,1280,24,800,24,0,23,1280,sheex-famb,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1479,730,1280,24,800,24,0,23,1280,shandow-meep,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1005,730,1280,24,800,24,0,23,1280,play-work,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1202,730,1280,24,800,24,0,23,1280,hoon-stad,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,937,730,1280,24,800,24,0,23,1280,oil-gas,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1201,730,1280,24,800,24,0,23,1280,liw-justoce,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1775,730,1280,24,800,24,0,23,1280,honip-bee,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1516,730,1280,24,800,24,0,23,1280,onsect-fug,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1339,730,1280,24,800,24,0,23,1280,gain-hurt,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1410,730,1280,24,800,24,0,23,1280,law-justice,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,2255,730,1280,24,800,24,0,23,1280,moship-father,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1056,730,1280,24,800,24,0,23,1280,insect-bug,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1227,730,1280,24,800,24,0,23,1280,galy-hork,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,970,730,1280,24,800,24,0,23,1280,ear-food,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1208,730,1280,24,800,24,0,23,1280,hird-seft,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1516,730,1280,24,800,24,0,23,1280,bitter-sweax,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1078,730,1280,24,800,24,0,23,1280,weasel-bird,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1032,730,1280,24,800,24,0,23,1280,busy-child,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,2065,730,1280,24,800,24,0,23,1280,foil-gas,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1705,730,1280,24,800,24,0,23,1280,church-steeple,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1225,730,1280,24,800,24,0,23,1280,churn-steeple,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1089,730,1280,24,800,24,0,23,1280,frown-smile,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,3391,730,1280,24,800,24,0,23,1280,fought-mind,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,2814,730,1280,24,800,24,0,23,1280,afraid-scobet,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1127,730,1280,24,800,24,0,23,1280,sconix-marble,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1287,730,1280,24,800,24,0,23,1280,bed-slorg,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1996,730,1280,24,800,24,0,23,1280,brothog-sister,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,851,730,1280,24,800,24,0,23,1280,egg-yolk,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1253,730,1280,24,800,24,0,23,1280,oce-snaw,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1968,730,1280,24,800,24,0,23,1280,boby-shild,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1287,730,1280,24,800,24,0,23,1280,sharp-dull,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,2071,730,1280,24,800,24,0,23,1280,green-gliss,MacIntel
practice,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1227,680,1280,24,720,24,0,0,1280,buy-sell,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1095,680,1280,24,720,24,0,0,1280,hort-sain,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,818,680,1280,24,720,24,0,0,1280,table-chair,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1150,680,1280,24,720,24,0,0,1280,shark-dull,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,883,680,1280,24,720,24,0,0,1280,sand-pepper,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1019,680,1280,24,720,24,0,0,1280,ip-bown,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,2286,680,1280,24,720,24,0,0,1280,sconix-marble,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,997,680,1280,24,720,24,0,0,1280,green-gliss,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1019,680,1280,24,720,24,0,0,1280,hill-mountain,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,930,680,1280,24,720,24,0,0,1280,hop-skip,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,790,680,1280,24,720,24,0,0,1280,pen-ink,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1300,680,1280,24,720,24,0,0,1280,rid-tear,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,885,680,1280,24,720,24,0,0,1280,wealth-sickness,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,679,680,1280,24,720,24,0,0,1280,glue-sky,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,656,680,1280,24,720,24,0,0,1280,men-ink,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,941,680,1280,24,720,24,0,0,1280,large-smipo,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,865,680,1280,24,720,24,0,0,1280,man-wotar,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,680,680,1280,24,720,24,0,0,1280,peach-war,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,674,680,1280,24,720,24,0,0,1280,will-mountain,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,882,680,1280,24,720,24,0,0,1280,ald-rubtract,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,861,680,1280,24,720,24,0,0,1280,darl-nighp,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1124,680,1280,24,720,24,0,0,1280,wine-grapes,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,826,680,1280,24,720,24,0,0,1280,add-subtract,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,578,680,1280,24,720,24,0,0,1280,toy-girl,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,612,680,1280,24,720,24,0,0,1280,park-night,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,808,680,1280,24,720,24,0,0,1280,bed-slorg,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,978,680,1280,24,720,24,0,0,1280,frout-hish,Win32
